INDICATOR,skew_before,skew_after,abs_skew_before,abs_skew_after
SE.CLO.4.LDGAP.R.PRL.2011.2,1.1311272052568166,1.1252585332667193,1.1311272052568166,1.1252585332667193
SE.CLO.4.LDGAP.R.PRL.2011.3,1.153824171581784,0.9472710916838423,1.153824171581784,0.9472710916838423
SE.CLO.4.LDGAP.R.PRL.2011.4,0.7725283415915346,0.5966191243526355,0.7725283415915346,0.5966191243526355
SE.CLO.4.LDGAP.R.PRL.2011.5,0.7347726260091468,0.4877012031046051,0.7347726260091468,0.4877012031046051
SE.CLO.4.LDGAP.R.PRL.2011.A,1.1423799907241239,1.0987697428609924,1.1423799907241239,1.0987697428609924
SE.CLO.4.LDGAP.R.PRL.2011.F,0.9646872785540477,1.01511917771706,0.9646872785540477,1.01511917771706
SE.CLO.4.LDGAP.R.PRL.2011.M,0.9182126244391516,1.2878653522084322,0.9182126244391516,1.2878653522084322
SE.CLO.4.LDGAP.R.PRL.2011.R,1.192384945403634,1.1316817983618173,1.192384945403634,1.1316817983618173
SE.CLO.4.LDGAP.R.PRL.2011.U,1.0025233028456448,0.6379897361342216,1.0025233028456448,0.6379897361342216
SE.CLO.4.LDGAP.R.PRL.2016.1,1.2138879239774523,1.2063921208381134,1.2138879239774523,1.2063921208381134
SE.CLO.4.LDGAP.R.PRL.2016.2,1.3583843879881559,1.3324195977369724,1.3583843879881559,1.3324195977369724
SE.CLO.4.LDGAP.R.PRL.2016.3,0.9158959659256779,0.5652163492607569,0.9158959659256779,0.5652163492607569
SE.CLO.4.LDGAP.R.PRL.2016.4,1.1544508766877601,1.0479203572507527,1.1544508766877601,1.0479203572507527
SE.CLO.4.LDGAP.R.PRL.2016.5,1.0288506094577947,1.0288506094577967,1.0288506094577947,1.0288506094577967
SE.CLO.4.LDGAP.R.PRL.2016.A,1.1146773968069237,0.9275955373150606,1.1146773968069237,0.9275955373150606
SE.CLO.4.LDGAP.R.PRL.2016.F,1.1524286887358994,1.0755577940178183,1.1524286887358994,1.0755577940178183
SE.CLO.4.LDGAP.R.PRL.2016.M,1.196246883414685,1.1135150941428198,1.196246883414685,1.1135150941428198
